event.id,timestamp,location.long,location.lat,behavioural.classification,ground.speed,heading,height.raw,manually.marked.outlier,http...vocabulary.movebank.org.extended.raptor.workshop.attributes.behaviour,http...vocabulary.movebank.org.extended.raptor.workshop.attributes.deployment.special.event,http...vocabulary.movebank.org.extended.raptor.workshop.attributes.migration.state,visible,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name,utm.easting,utm.northing,utm.zone,study.timezone,study.local.timestamp,ncep.noaa.gov.reanalysis.2.6hr.flx.u.component_of_wind_height_above_ground,ncep.noaa.gov.reanalysis.2.6hr.flx.v.component_of_wind_height_above_ground,ncep.noaa.gov.reanalysis.2.6hr.flx.Temperature_height_above_ground,ncep.noaa.gov.reanalysis.2.6hr.flx.Specific_humidity_height_above_ground,modis.land.MOD13A2.005.1.km.16.days.NDVI,ecmwf2.interim_daily.sfc.10.metre.U.wind.component,ecmwf2.interim_daily.sfc.10.metre.V.wind.component,ecmwf2.interim_daily.sfc.2.metre.temperature,ecmwf2.interim_daily.sfc.Thermal.uplift,validdata,timestamp2,computedSpeed,stepLength,timeInterval,TRMM_3B42.007.IRprecipitation
18448944,00:39.0,-98.4165,25.6223,NA,0,10,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,558581.4,2833986,14N,Pacific Standard Time,00:39.0,-7.60E+00,1.26E+00,296.0054,0.012579138,0.534804295,-2.50E+00,2.83E+00,296.5229,7.61E-02,TRUE,10/25/2009 0:00,2.51E+00,7.53E+00,3.00E+00,0.00E+00
18448945,00:26.0,-98.4183,25.6215,NA,0,352,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,558401.1,2833896.6,14N,Pacific Standard Time,00:26.0,-5.33E+00,1.70E+00,294.5098,0.013129789,0.536498325,-2.27E+00,3.47E+00,295.251,7.75E-02,TRUE,10/25/2009 3:00,6.71E-02,2.01E-01,3.00E+00,0.00E+00
18448946,00:39.0,-98.4182,25.6215,NA,0,352,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,558411.1,2833896.7,14N,Pacific Standard Time,00:39.0,-3.05E+00,2.14E+00,293.0179,0.013680804,0.53644597,-2.03E+00,4.11E+00,293.983,7.90E-02,TRUE,10/25/2009 6:00,3.34E-03,1.00E-02,3.00E+00,0.00E+00
18448947,00:31.0,-98.4182,25.6216,NA,0,356,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,558411.1,2833907.8,14N,Pacific Standard Time,00:31.0,-1.85E+00,2.89E+00,293.1572,0.013967395,0.536508331,-1.87E+00,4.22E+00,294.2248,7.65E-02,TRUE,10/25/2009 9:00,3.71E-03,1.11E-02,3.00E+00,0.00E+00
18448948,00:39.0,-98.4182,25.6215,NA,0,336,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,558411.1,2833896.7,14N,Pacific Standard Time,00:39.0,-6.52E-01,3.63E+00,293.3048,0.014257334,0.536545086,-1.72E+00,4.34E+00,294.4802,7.69E-02,TRUE,10/25/2009 12:00,3.70E-03,1.11E-02,3.00E+00,0.00E+00
18448949,00:22.0,-98.4184,25.6209,NA,0,350,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,558391.3,2833830.2,14N,Pacific Standard Time,00:22.0,-1.21E+00,3.65E+00,295.6982,0.015344204,0.53677929,-2.29E+00,5.03E+00,298.3894,8.61E-01,TRUE,10/25/2009 15:00,2.33E-02,6.97E-02,3.00E+00,0.00E+00
18448950,00:39.0,-98.4625,25.5243,NA,10,98,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,554007,2823114,14N,Pacific Standard Time,00:39.0,-1.74E+00,3.64E+00,298.0762,0.016351941,0.550180149,-2.84E+00,5.65E+00,302.3352,1.66E+00,TRUE,10/25/2009 18:00,3.87E+00,1.16E+01,3.00E+00,0.00E+00
18448951,00:24.0,-98.4665,25.1031,NA,13,228,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,553790.8,2776470.2,14N,Pacific Standard Time,00:24.0,-2.56E+00,4.07E+00,297.8989,0.016158744,0.638097996,-2.93E+00,4.71E+00,301.0336,8.59E-01,TRUE,10/25/2009 21:00,1.56E+01,4.68E+01,3.00E+00,0.00E+00
18448952,00:39.0,-98.4375,24.8537,NA,0,348,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,556829.3,2748865.6,14N,Pacific Standard Time,00:39.0,-3.34E+00,4.67E+00,297.8331,0.016052955,0.716470504,-3.34E+00,4.12E+00,299.9992,5.38E-02,TRUE,10/26/2009 0:00,9.28E+00,2.79E+01,3.00E+00,0.00E+00
18448953,00:24.0,-98.4376,24.8537,NA,0,22,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,556819.2,2748865.5,14N,Pacific Standard Time,00:24.0,-3.17E+00,4.35E+00,296.6073,0.016169209,0.717525618,-2.38E+00,4.15E+00,298.593,4.77E-02,TRUE,10/26/2009 3:00,3.37E-03,1.01E-02,3.00E+00,7.00E-02
18448954,00:57.0,-98.4375,24.8538,NA,0,6,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,556829.3,2748876.6,14N,Pacific Standard Time,00:57.0,-2.99E+00,4.03E+00,295.3798,0.016283173,0.71720702,-1.42E+00,4.17E+00,297.1842,4.18E-02,TRUE,10/26/2009 6:00,4.99E-03,1.50E-02,3.01E+00,0.00E+00
18447714,00:39.0,-98.4375,24.8537,NA,0,6,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,556829.3,2748865.6,14N,Pacific Standard Time,00:39.0,-2.13E+00,4.30E+00,294.8511,0.015843323,0.7161374,-1.76E+00,3.99E+00,296.4555,8.18E-02,TRUE,10/26/2009 9:00,3.71E-03,1.11E-02,3.00E+00,0.00E+00
18448955,00:39.0,-98.4375,24.8537,NA,0,2,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,556829.3,2748865.6,14N,Pacific Standard Time,00:39.0,-1.27E+00,4.55E+00,294.3302,0.015406485,0.716026365,-2.09E+00,3.82E+00,295.7383,1.24E-01,TRUE,10/26/2009 12:00,0.00E+00,0.00E+00,3.00E+00,0.00E+00
18448956,00:22.0,-98.4395,24.8523,NA,5,144,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,556627.9,2748709.7,14N,Pacific Standard Time,00:22.0,5.16E-01,1.99E+00,296.2097,0.01600776,0.704143833,-1.94E+00,3.32E+00,298.5495,7.85E-01,TRUE,10/26/2009 15:00,8.51E-02,2.55E-01,3.00E+00,0.00E+00
18448957,00:39.0,-98.3523,24.3867,NA,20,174,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,565680.8,2697194,14N,Pacific Standard Time,00:39.0,2.22E+00,-2.49E-01,298.0275,0.01671634,0.585276965,-2.13E+00,3.30E+00,301.0602,1.42E+00,TRUE,10/26/2009 18:00,1.75E+01,5.25E+01,3.00E+00,0.00E+00
18448958,00:24.0,-98.0677,23.7047,NA,22,80,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,595043.2,2621844.2,14N,Pacific Standard Time,00:24.0,-9.99E-02,6.86E-02,297.797,0.01726844,0.716233218,-1.41E+00,6.49E-01,298.8775,7.01E-01,TRUE,10/26/2009 21:00,2.71E+01,8.12E+01,3.00E+00,7.00E-01
18448959,00:39.0,-98.0033,23.5967,NA,0,358,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,601692.4,2609930.9,14N,Pacific Standard Time,00:39.0,-1.88E+00,-8.51E-01,298.1409,0.017499007,0.812223359,2.36E-01,-2.41E+00,297.6434,2.27E-01,TRUE,10/27/2009 0:00,4.55E+00,1.37E+01,3.00E+00,0.00E+00
18448960,00:39.0,-98.0033,23.5968,NA,0,4,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,601692.3,2609941.9,14N,Pacific Standard Time,00:39.0,-1.14E+00,-4.78E+00,296.0491,0.016677763,0.81196807,1.84E+00,-5.61E+00,294.3914,5.31E-01,TRUE,10/27/2009 3:00,3.71E-03,1.11E-02,3.00E+00,1.02E+00
18448961,00:39.0,-98.0033,23.5968,NA,0,0,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,601692.3,2609941.9,14N,Pacific Standard Time,00:39.0,-3.98E-01,-8.69E+00,293.9597,0.015855096,0.811751236,3.43E+00,-8.80E+00,291.15,8.34E-01,TRUE,10/27/2009 6:00,0.00E+00,0.00E+00,3.00E+00,0.00E+00
18448962,00:28.0,-98.0035,23.5968,NA,0,324,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,601671.9,2609941.8,14N,Pacific Standard Time,00:28.0,7.65E-01,-1.01E+01,292.5429,0.014661292,0.812606441,2.72E+00,-8.09E+00,290.8443,8.28E-01,TRUE,10/27/2009 9:00,6.80E-03,2.04E-02,3.00E+00,0.00E+00
18448963,00:39.0,-98.0033,23.5967,NA,0,16,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,601692.4,2609930.9,14N,Pacific Standard Time,00:39.0,1.93E+00,-1.15E+01,291.1311,0.013470053,0.811355022,2.01E+00,-7.37E+00,290.5458,8.23E-01,TRUE,10/27/2009 12:00,7.73E-03,2.32E-02,3.00E+00,0.00E+00
18448964,00:37.0,-97.93,23.5617,NA,0,292,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,609200.6,2606109.6,14N,Pacific Standard Time,00:37.0,1.48E+00,-9.57E+00,291.7493,0.013555514,0.745078601,1.77E+00,-5.63E+00,292.2735,1.10E+00,TRUE,10/27/2009 15:00,2.81E+00,8.42E+00,3.00E+00,0.00E+00
18448965,00:41.0,-97.8542,23.4591,NA,17,300,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,617027.8,2594809.4,14N,Pacific Standard Time,00:41.0,8.62E-01,-7.51E+00,292.2563,0.013603497,0.782947594,1.53E+00,-3.78E+00,293.8651,1.34E+00,TRUE,10/27/2009 18:00,4.59E+00,1.38E+01,3.00E+00,8.00E-02
18448966,00:24.0,-97.8959,23.1579,NA,0,20,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,613022.7,2561427.7,14N,Pacific Standard Time,00:24.0,-1.73E+00,-4.07E+00,293.1077,0.01372049,0.738602087,4.82E-01,-1.65E+00,294.2048,8.73E-01,TRUE,10/27/2009 21:00,1.13E+01,3.38E+01,3.00E+00,1.85E+00
18448967,00:39.0,-97.895,23.1526,NA,0,354,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,613119.3,2560841.6,14N,Pacific Standard Time,00:39.0,-3.87E+00,-1.03E+00,294.1292,0.013752662,0.756141731,-6.20E-01,3.38E-01,294.4875,4.08E-01,TRUE,10/28/2009 0:00,1.99E-01,5.96E-01,3.00E+00,1.30E-01
18448968,00:39.0,-97.895,23.1526,NA,0,6,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,613119.3,2560841.6,14N,Pacific Standard Time,00:39.0,-3.66E+00,3.59E+00,293.6155,0.014965233,0.755048092,5.11E-02,3.55E+00,293.5937,4.46E-01,TRUE,10/28/2009 6:00,0.00E+00,0.00E+00,6.00E+00,1.10E-01
18448969,00:24.0,-97.8951,23.1526,NA,0,332,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,613109,2560841.5,14N,Pacific Standard Time,00:24.0,-2.10E+00,4.75E+00,294.3943,0.015436674,0.754466427,6.06E-02,3.59E+00,293.6169,4.04E-01,TRUE,10/28/2009 9:00,3.41E-03,1.02E-02,3.00E+00,3.40E-01
18448970,00:39.0,-97.895,23.1526,NA,0,20,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,613119.3,2560841.6,14N,Pacific Standard Time,00:39.0,-5.30E-01,5.92E+00,295.1769,0.015908404,0.753954453,6.89E-02,3.64E+00,293.6522,3.64E-01,TRUE,10/28/2009 12:00,3.40E-03,1.02E-02,3.00E+00,0.00E+00
18448971,00:39.0,-97.8865,23.1501,NA,25,70,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,613991.6,2560571.5,14N,Pacific Standard Time,00:39.0,8.05E-01,5.92E+00,296.3271,0.016067101,0.754808367,-2.13E-01,5.04E+00,296.9135,8.12E-01,TRUE,10/28/2009 15:00,3.04E-01,9.12E-01,3.00E+00,4.90E-01
18448972,00:39.0,-97.8571,22.9755,NA,21,90,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,617152.7,2541263.8,14N,Pacific Standard Time,00:39.0,2.14E+00,5.77E+00,297.2532,0.016180566,0.80540032,-5.65E-01,6.35E+00,300.1509,1.23E+00,TRUE,10/28/2009 18:00,6.55E+00,1.96E+01,3.00E+00,0.00E+00
18448973,00:28.0,-97.9774,22.5763,NA,15,42,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,605125.8,2496977.7,14N,Pacific Standard Time,00:28.0,1.34E+00,5.74E+00,297.3282,0.016396321,0.738153619,-1.74E+00,5.79E+00,300.2801,6.05E-01,TRUE,10/28/2009 21:00,1.54E+01,4.61E+01,3.00E+00,7.40E-01
18448974,00:39.0,-97.8959,22.356,NA,0,0,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,613684.5,2472648.7,14N,Pacific Standard Time,00:39.0,5.07E-01,5.94E+00,297.7764,0.016904938,0.638637558,-2.81E+00,3.94E+00,300.1403,0.00E+00,TRUE,10/29/2009 0:00,8.62E+00,2.59E+01,3.00E+00,1.94E+00
18448975,00:37.0,-97.896,22.356,NA,0,336,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,613674.2,2472648.6,14N,Pacific Standard Time,00:37.0,5.12E-01,6.99E+00,296.9771,0.016867387,0.637567439,-2.63E+00,4.73E+00,299.1163,0.00E+00,TRUE,10/29/2009 3:00,3.43E-03,1.03E-02,3.00E+00,1.28E+00
18448976,00:57.0,-97.8959,22.3561,NA,0,348,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,613684.4,2472659.8,14N,Pacific Standard Time,00:57.0,5.25E-01,8.02E+00,296.1796,0.016828334,0.637149055,-2.44E+00,5.51E+00,298.0948,0.00E+00,TRUE,10/29/2009 6:00,5.04E-03,1.51E-02,3.01E+00,2.99E+00
18448977,00:39.0,-97.8958,22.356,NA,0,350,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,613694.8,2472648.8,14N,Pacific Standard Time,00:39.0,2.06E+00,5.53E+00,295.9724,0.016492261,0.638689414,-1.80E+00,4.71E+00,297.8369,0.00E+00,TRUE,10/29/2009 9:00,5.06E-03,1.51E-02,3.00E+00,6.67E+00
18448978,00:39.0,-97.8959,22.356,NA,0,8,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,613684.5,2472648.7,14N,Pacific Standard Time,00:39.0,3.58E+00,3.04E+00,295.7679,0.016156499,0.637627804,-1.16E+00,3.90E+00,297.5871,1.98E-03,TRUE,10/29/2009 12:00,3.43E-03,1.03E-02,3.00E+00,3.34E+00
18448979,00:39.0,-97.8841,22.3569,NA,11,76,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,614898.9,2472757.3,14N,Pacific Standard Time,00:39.0,3.18E+00,3.39E+00,296.4997,0.016155825,0.54217379,-1.71E+00,4.04E+00,299.8924,5.46E-01,TRUE,10/29/2009 15:00,4.06E-01,1.22E+00,3.00E+00,7.90E-01
18448980,00:39.0,-97.7286,22.005,NA,16,160,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,631238.2,2433926,14N,Pacific Standard Time,00:39.0,2.56E+00,3.99E+00,297.2143,0.016765032,0.490811197,-2.05E+00,3.48E+00,302.2211,1.16E+00,TRUE,10/29/2009 18:00,1.41E+01,4.23E+01,3.00E+00,0.00E+00
18448981,00:24.0,-97.7887,21.5604,NA,13,0,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,625420,2384657.9,14N,Pacific Standard Time,00:24.0,1.19E+00,2.46E+00,296.4012,0.017451652,0.818543713,-2.18E+00,2.41E+00,301.6971,6.49E-01,TRUE,10/29/2009 21:00,1.66E+01,4.98E+01,3.00E+00,0.00E+00
18448982,00:39.0,-97.8269,21.4111,NA,0,6,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,621588.2,2368100.7,14N,Pacific Standard Time,00:39.0,8.86E-02,1.48E+00,296.6436,0.018019148,0.776038461,-2.58E+00,2.34E+00,300.9871,0.00E+00,TRUE,10/30/2009 0:00,5.68E+00,1.71E+01,3.00E+00,0.00E+00
18448983,00:39.0,-97.8269,21.4111,NA,0,20,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,621588.2,2368100.7,14N,Pacific Standard Time,00:39.0,1.17E+00,2.87E+00,295.8047,0.017438862,0.775723203,-2.08E+00,2.68E+00,299.2857,0.00E+00,TRUE,10/30/2009 3:00,0.00E+00,0.00E+00,3.00E+00,7.00E-02
18448984,00:39.0,-97.8269,21.4111,NA,0,6,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,621588.2,2368100.7,14N,Pacific Standard Time,00:39.0,2.26E+00,4.24E+00,294.9671,0.016858829,0.775407944,-1.59E+00,3.01E+00,297.5877,0.00E+00,TRUE,10/30/2009 6:00,0.00E+00,0.00E+00,3.00E+00,6.70E-01
18448985,00:52.0,-97.8269,21.411,NA,0,188,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,621588.3,2368089.7,14N,Pacific Standard Time,00:52.0,3.26E+00,2.00E+00,294.5114,0.01634812,0.775290885,-5.71E-01,1.96E+00,296.859,0.00E+00,TRUE,10/30/2009 9:00,3.70E-03,1.11E-02,3.00E+00,1.46E+00
18448986,00:42.0,-97.8267,21.4111,NA,1,64,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,621608.9,2368100.9,14N,Pacific Standard Time,00:42.0,4.24E+00,-2.31E-01,294.0613,0.015842173,0.774617192,4.39E-01,9.13E-01,296.1404,2.57E-03,TRUE,10/30/2009 12:00,7.84E-03,2.35E-02,3.00E+00,5.40E-01
18448987,00:39.0,-97.8041,21.3924,NA,15,264,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,623967.4,2366048.6,14N,Pacific Standard Time,00:39.0,2.56E+00,-2.86E+00,294.6181,0.016183098,0.80761239,5.75E-01,-2.35E+00,297.5945,6.64E-01,TRUE,10/30/2009 15:00,1.04E+00,3.13E+00,3.00E+00,1.50E-01
18448988,00:39.0,-97.6507,21.3429,NA,18,56,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,639917.9,2360697.8,14N,Pacific Standard Time,00:39.0,9.30E-01,-5.49E+00,295.2323,0.016591123,0.801517865,8.40E-01,-5.57E+00,299.455,1.32E+00,TRUE,10/30/2009 18:00,5.60E+00,1.68E+01,3.00E+00,1.50E-01
18448989,00:22.0,-97.4981,21.2611,NA,0,16,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,655830.9,2351785.5,14N,Pacific Standard Time,00:22.0,-1.11E+00,-6.66E+00,296.7648,0.017914212,0.819169336,8.86E-01,-5.86E+00,298.3298,6.90E-01,TRUE,10/30/2009 21:00,6.09E+00,1.82E+01,3.00E+00,4.10E-01
18448990,00:39.0,-97.4287,21.2575,NA,0,2,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,663036.8,2351457,14N,Pacific Standard Time,00:39.0,-3.39E+00,-9.62E+00,296.2773,0.017546971,0.60862011,5.36E-01,-7.13E+00,295.6977,3.21E-01,TRUE,10/31/2009 0:00,2.40E+00,7.20E+00,3.00E+00,4.10E-01
18448991,00:30.0,-97.4335,21.2494,NA,0,42,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,662547.5,2350555.3,14N,Pacific Standard Time,00:30.0,-2.74E+00,-1.08E+01,295.3765,0.016995434,0.750995025,1.68E+00,-6.36E+00,294.6791,3.41E-01,TRUE,10/31/2009 3:00,3.43E-01,1.03E+00,3.00E+00,0.00E+00
18448992,00:39.0,-97.4334,21.2494,NA,0,6,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,662557.9,2350555.4,14N,Pacific Standard Time,00:39.0,-2.10E+00,-1.20E+01,294.4744,0.016437213,0.750542509,2.81E+00,-5.65E+00,293.69,3.68E-01,TRUE,10/31/2009 6:00,3.45E-03,1.04E-02,3.00E+00,0.00E+00
18448993,00:32.0,-97.4334,21.2492,NA,0,354,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,662558.1,2350533.3,14N,Pacific Standard Time,00:32.0,-2.42E+00,-1.32E+01,293.9542,0.01584836,0.751618017,2.94E+00,-5.78E+00,293.1196,3.97E-01,TRUE,10/31/2009 9:00,7.42E-03,2.22E-02,3.00E+00,0.00E+00
18448994,57:27.0,-97.432,21.2508,NA,0,344,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,662701.7,2350711.8,14N,Pacific Standard Time,57:27.0,-2.65E+00,-1.41E+01,293.1872,0.014538154,0.740885657,3.18E+00,-5.67E+00,293.462,6.42E-01,TRUE,10/31/2009 14:57,3.86E-02,2.30E-01,5.95E+00,0.00E+00
18448995,00:09.0,-97.4321,21.2508,NA,0,340,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,662691.3,2350711.7,14N,Pacific Standard Time,00:09.0,-2.65E+00,-1.41E+01,293.1834,0.014527129,0.741081909,3.18E+00,-5.66E+00,293.4755,6.45E-01,TRUE,10/31/2009 15:00,2.30E-01,1.04E-02,4.50E-02,0.00E+00
18448996,00:39.0,-97.4249,21.2296,NA,0,354,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,663461.9,2348372.2,14N,Pacific Standard Time,00:39.0,-2.56E+00,-1.38E+01,292.9354,0.013819495,0.705504213,3.33E+00,-5.27E+00,294.3119,8.47E-01,TRUE,10/31/2009 18:00,8.22E-01,2.47E+00,3.01E+00,0.00E+00
18448997,00:22.0,-97.4248,21.2293,NA,0,10,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,663472.6,2348339.1,14N,Pacific Standard Time,00:22.0,-2.56E+00,-1.29E+01,292.9019,0.0134772,0.701207444,1.73E+00,-2.09E+00,296.0635,6.29E-01,TRUE,10/31/2009 21:00,1.17E-02,3.49E-02,3.00E+00,0.00E+00
18448998,00:20.0,-97.4296,21.2265,NA,0,318,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,662977.5,2348024.1,14N,Pacific Standard Time,00:20.0,-2.52E+00,-5.88E+00,295.7998,0.015930067,0.705681681,-8.26E-01,4.24E-01,300.6799,8.66E-01,TRUE,11/1/2009 3:00,9.78E-02,5.87E-01,6.00E+00,0.00E+00
18448999,57:09.0,-97.4297,21.2264,NA,0,358,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,662967.2,2348013,14N,Pacific Standard Time,57:09.0,-4.25E+00,-3.61E+00,297.0066,0.018024323,0.705469683,-5.25E-01,-2.66E+00,300.3136,1.45E-01,TRUE,11/1/2009 14:57,1.27E-03,1.52E-02,1.19E+01,0.00E+00
18449000,00:16.0,-97.4297,21.2264,NA,0,336,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,662967.2,2348013,14N,Pacific Standard Time,00:16.0,-4.23E+00,-3.62E+00,296.9911,0.018015806,0.705466812,-5.07E-01,-2.67E+00,300.2913,1.46E-01,TRUE,11/1/2009 15:00,0.00E+00,0.00E+00,5.19E-02,0.00E+00
18449001,00:39.0,-97.0552,20.3909,NA,36,146,  NA,,NA,NA,FallMigration,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,702959.1,2255939.7,14N,Pacific Standard Time,00:39.0,-2.42E+00,-3.68E+00,295.445,0.017096989,0.802401369,3.21E-01,-2.47E+00,297.1603,3.66E-01,TRUE,11/1/2009 18:00,3.35E+01,1.01E+02,3.01E+00,0.00E+00
